sample;time;position_x;position_y;position_z
1625;27.06666667;-0.111697;1.4037952;-0.214548
1626;27.08333333;-0.111697;1.4037952;-0.214548
1627;27.1;-0.111697;1.4037952;-0.214548
1628;27.11666667;-0.111697;1.4037952;-0.214548
1629;27.13333333;-0.111697;1.4037952;-0.214548
1630;27.15;-0.111697;1.4037952;-0.214548
1631;27.16666667;-0.111697;1.4037952;-0.214548
1632;27.18333333;-0.111697;1.4037952;-0.214548
1633;27.2;-0.111697;1.4037952;-0.214548
1634;27.21666667;-0.111697;1.4037952;-0.214548
1635;27.23333333;-0.111697;1.4037952;-0.214548
1636;27.25;-0.111697;1.4037952;-0.214548
1637;27.26666667;-0.111697;1.4037952;-0.214548
1638;27.28333333;-0.111697;1.4037952;-0.214548
1639;27.3;-0.111697;1.4037952;-0.214548
1640;27.31666667;-0.111697;1.4037952;-0.214548
1641;27.33333333;-0.111697;1.4037952;-0.214548
1642;27.35;-0.111697;1.4037952;-0.214548
1643;27.36666667;-0.111697;1.4037952;-0.214548
1644;27.38333333;-0.111697;1.4037952;-0.214548
1645;27.4;-0.111697;1.4037952;-0.214548
1646;27.41666667;-0.111697;1.4037952;-0.214548
1647;27.43333333;-0.111697;1.4037952;-0.214548
1648;27.45;-0.111697;1.4037952;-0.214548
1649;27.46666667;-0.111697;1.4037952;-0.214548
1650;27.48333333;-0.111697;1.4037952;-0.214548
1651;27.5;-0.111697;1.4037952;-0.214548
1652;27.51666667;-0.111697;1.4037952;-0.214548
1653;27.53333333;-0.111697;1.4037952;-0.214548
1654;27.55;-0.111697;1.4037952;-0.214548
1655;27.56666667;-0.111697;1.4037952;-0.214548
1656;27.58333333;-0.111697;1.4037952;-0.214548
1657;27.6;-0.111697;1.4037952;-0.214548
1658;27.61666667;-0.111697;1.4037952;-0.214548
1659;27.63333333;-0.111697;1.4037952;-0.214548
1660;27.65;-0.111697;1.4037952;-0.214548
1661;27.66666667;-0.111697;1.4037952;-0.214548
1662;27.68333333;-0.111697;1.4037952;-0.214548
1663;27.7;-0.111697;1.4037952;-0.214548
1664;27.71666667;-0.111697;1.4037952;-0.214548
1665;27.73333333;-0.111697;1.4037952;-0.214548
1666;27.75;-0.111697;1.4037952;-0.214548
1667;27.76666667;-0.111697;1.4037952;-0.214548
1668;27.78333333;-0.111697;1.4037952;-0.214548
1669;27.8;-0.111697;1.4037952;-0.214548
1670;27.81666667;-0.111697;1.4037952;-0.214548
1671;27.83333333;-0.111697;1.4037952;-0.214548
1672;27.85;-0.111697;1.4037952;-0.214548
1673;27.86666667;-0.111697;1.4037952;-0.214548
1674;27.88333333;-0.111697;1.4037952;-0.214548
1675;27.9;-0.111697;1.4037952;-0.214548
1676;27.91666667;-0.111697;1.4037952;-0.214548
1677;27.93333333;-0.111697;1.4037952;-0.214548
1678;27.95;-0.111697;1.4037952;-0.214548
1679;27.96666667;-0.111697;1.4037952;-0.214548
1680;27.98333333;-0.111697;1.4037952;-0.214548
1681;28;-0.111697;1.4037952;-0.214548
1682;28.01666667;-0.111697;1.4037952;-0.214548
1683;28.03333333;-0.111697;1.4037952;-0.214548
1684;28.05;-0.111697;1.4037952;-0.214548
1685;28.06666667;-0.111697;1.4037952;-0.214548
1686;28.08333333;-0.111697;1.4037952;-0.214548
1687;28.1;-0.111697;1.4037952;-0.214548
1688;28.11666667;-0.111697;1.4037952;-0.214548
1689;28.13333333;-0.111697;1.4037952;-0.214548
1690;28.15;-0.111697;1.4037952;-0.214548
1691;28.16666667;-0.111697;1.4037952;-0.214548
1692;28.18333333;-0.111697;1.4037952;-0.214548
1693;28.2;-0.111697;1.4037952;-0.214548
1694;28.21666667;-0.111697;1.4037952;-0.214548
1695;28.23333333;-0.111697;1.4037952;-0.214548
1696;28.25;-0.111697;1.4037952;-0.214548
1697;28.26666667;-0.111697;1.4037952;-0.214548
1698;28.28333333;-0.111697;1.4037952;-0.214548
1699;28.3;-0.111697;1.4037952;-0.214548
1700;28.31666667;-0.111697;1.4037952;-0.214548
1701;28.33333333;-0.111697;1.4037952;-0.214548
1702;28.35;-0.111697;1.4037952;-0.214548
1703;28.36666667;-0.111697;1.4037952;-0.214548
1704;28.38333333;-0.111697;1.4037952;-0.214548
1705;28.4;-0.111697;1.4037952;-0.214548
1706;28.41666667;-0.111697;1.4037952;-0.214548
1707;28.43333333;-0.111697;1.4037952;-0.214548
1708;28.45;-0.111697;1.4037952;-0.214548
1709;28.46666667;-0.111697;1.4037952;-0.214548
1710;28.48333333;-0.111697;1.4037952;-0.214548
1711;28.5;-0.111697;1.4037952;-0.214548
1712;28.51666667;-0.111697;1.4037952;-0.214548
1713;28.53333333;-0.111697;1.4037952;-0.214548
1714;28.55;-0.111697;1.4037952;-0.214548
1715;28.56666667;-0.111697;1.4037952;-0.214548
1716;28.58333333;-0.111697;1.4037952;-0.214548
1717;28.6;-0.111697;1.4037952;-0.214548
1718;28.61666667;-0.111697;1.4037952;-0.214548
1719;28.63333333;-0.111697;1.4037952;-0.214548
1720;28.65;-0.111697;1.4037952;-0.214548
1721;28.66666667;-0.111697;1.4037952;-0.214548
1722;28.68333333;-0.111697;1.4037952;-0.214548
1723;28.7;-0.111697;1.4037952;-0.214548
1724;28.71666667;-0.111697;1.4037952;-0.214548
1725;28.73333333;-0.111697;1.4037952;-0.214548
1726;28.75;-0.111697;1.4037952;-0.214548
1727;28.76666667;-0.111697;1.4037952;-0.214548
1728;28.78333333;-0.111697;1.4037952;-0.214548
1729;28.8;-0.111697;1.4037952;-0.214548
1730;28.81666667;-0.111697;1.4037952;-0.214548
1731;28.83333333;-0.111697;1.4037952;-0.214548
1732;28.85;-0.111697;1.4037952;-0.214548
1733;28.86666667;-0.111697;1.4037952;-0.214548
1734;28.88333333;-0.111697;1.4037952;-0.214548
1735;28.9;-0.111697;1.4037952;-0.214548
1736;28.91666667;-0.111697;1.4037952;-0.214548
1737;28.93333333;-0.111697;1.4037952;-0.214548
1738;28.95;-0.111697;1.4037952;-0.214548
1739;28.96666667;-0.111697;1.4037952;-0.214548
1740;28.98333333;-0.111697;1.4037952;-0.214548
1741;29;-0.111697;1.4037952;-0.214548
1742;29.01666667;-0.111697;1.4037952;-0.214548
1743;29.03333333;-0.111697;1.4037952;-0.214548
1744;29.05;-0.111697;1.4037952;-0.214548
1745;29.06666667;-0.111697;1.4037952;-0.214548
1746;29.08333333;-0.111697;1.4037952;-0.214548
1747;29.1;-0.111697;1.4037952;-0.214548
1748;29.11666667;-0.111697;1.4037952;-0.214548
1749;29.13333333;-0.111697;1.4037952;-0.214548
1750;29.15;-0.111697;1.4037952;-0.214548
1751;29.16666667;-0.111697;1.4037952;-0.214548
1752;29.18333333;-0.111697;1.4037952;-0.214548
1753;29.2;-0.111697;1.4037952;-0.214548
1754;29.21666667;-0.111697;1.4037952;-0.214548
1755;29.23333333;-0.111697;1.4037952;-0.214548
1756;29.25;-0.111697;1.4037952;-0.214548
1757;29.26666667;-0.111697;1.4037952;-0.214548
1758;29.28333333;-0.111697;1.4037952;-0.214548
1759;29.3;-0.111697;1.4037952;-0.214548
1760;29.31666667;-0.111697;1.4037952;-0.214548
1761;29.33333333;-0.111697;1.4037952;-0.214548
1762;29.35;-0.111697;1.4037952;-0.214548
1763;29.36666667;-0.111697;1.4037952;-0.214548
1764;29.38333333;-0.111697;1.4037952;-0.214548
1765;29.4;-0.111697;1.4037952;-0.214548
1766;29.41666667;-0.111697;1.4037952;-0.214548
1767;29.43333333;-0.111697;1.4037952;-0.214548
1768;29.45;-0.111697;1.4037952;-0.214548
1769;29.46666667;-0.111697;1.4037952;-0.214548
1770;29.48333333;-0.111697;1.4037952;-0.214548
1771;29.5;-0.111697;1.4037952;-0.214548
1772;29.51666667;-0.111697;1.4037952;-0.214548
1773;29.53333333;-0.111697;1.4037952;-0.214548
1774;29.55;-0.111697;1.4037952;-0.214548
1775;29.56666667;-0.111697;1.4037952;-0.214548
1776;29.58333333;-0.111697;1.4037952;-0.214548
1777;29.6;-0.111697;1.4037952;-0.214548
1778;29.61666667;-0.111697;1.4037952;-0.214548
1779;29.63333333;-0.111697;1.4037952;-0.214548
1780;29.65;-0.111697;1.4037952;-0.214548
1781;29.66666667;-0.111697;1.4037952;-0.214548
1782;29.68333333;-0.111697;1.4037952;-0.214548
1783;29.7;-0.111697;1.4037952;-0.214548
1784;29.71666667;-0.111697;1.4037952;-0.214548
1785;29.73333333;-0.111697;1.4037952;-0.214548
1786;29.75;-0.111697;1.4037952;-0.214548
1787;29.76666667;-0.111697;1.4037952;-0.214548
1788;29.78333333;-0.111697;1.4037952;-0.214548
1789;29.8;-0.111697;1.4037952;-0.214548
1790;29.81666667;-0.111697;1.4037952;-0.214548
1791;29.83333333;-0.111697;1.4037952;-0.214548
1792;29.85;-0.111697;1.4037952;-0.214548
1793;29.86666667;-0.111697;1.4037952;-0.214548
1794;29.88333333;-0.111697;1.4037952;-0.214548
1795;29.9;-0.111697;1.4037952;-0.214548
1796;29.91666667;-0.111697;1.4037952;-0.214548
1797;29.93333333;-0.111697;1.4037952;-0.214548
1798;29.95;-0.111697;1.4037952;-0.214548
1799;29.96666667;-0.111697;1.4037952;-0.214548
1800;29.98333333;-0.111697;1.4037952;-0.214548
1801;30;-0.111697;1.4037952;-0.214548
1802;30.01666667;-0.111697;1.4037952;-0.214548
1803;30.03333333;-0.111697;1.4037952;-0.214548
1804;30.05;-0.111697;1.4037952;-0.214548
1805;30.06666667;-0.111697;1.4037952;-0.214548
1806;30.08333333;-0.111697;1.4037952;-0.214548
1807;30.1;-0.111697;1.4037952;-0.214548
1808;30.11666667;-0.111697;1.4037952;-0.214548
1809;30.13333333;-0.111697;1.4037952;-0.214548
1810;30.15;-0.111697;1.4037952;-0.214548
1811;30.16666667;-0.111697;1.4037952;-0.214548
1812;30.18333333;-0.111697;1.4037952;-0.214548
1813;30.2;-0.111697;1.4037952;-0.214548
1814;30.21666667;-0.111697;1.4037952;-0.214548
1815;30.23333333;-0.111697;1.4037952;-0.214548
1816;30.25;-0.111697;1.4037952;-0.214548
1817;30.26666667;-0.111697;1.4037952;-0.214548
1818;30.28333333;-0.111697;1.4037952;-0.214548
1819;30.3;-0.111697;1.4037952;-0.214548
1820;30.31666667;-0.111697;1.4037952;-0.214548
1821;30.33333333;-0.111697;1.4037952;-0.214548
1822;30.35;-0.111697;1.4037952;-0.214548
1823;30.36666667;-0.111697;1.4037952;-0.214548
1824;30.38333333;-0.111697;1.4037952;-0.214548
1825;30.4;-0.111697;1.4037952;-0.214548
1826;30.41666667;-0.111697;1.4037952;-0.214548
1827;30.43333333;-0.111697;1.4037952;-0.214548
1828;30.45;-0.111697;1.4037952;-0.214548
1829;30.46666667;-0.111697;1.4037952;-0.214548
1830;30.48333333;-0.111697;1.4037952;-0.214548
1831;30.5;-0.111697;1.4037952;-0.214548
1832;30.51666667;-0.111697;1.4037952;-0.214548
1833;30.53333333;-0.111697;1.4037952;-0.214548
1834;30.55;-0.111697;1.4037952;-0.214548
1835;30.56666667;-0.111697;1.4037952;-0.214548
1836;30.58333333;-0.111697;1.4037952;-0.214548
1837;30.6;-0.111697;1.4037952;-0.214548
1838;30.61666667;-0.111697;1.4037952;-0.214548
1839;30.63333333;-0.111697;1.4037952;-0.214548
1840;30.65;-0.111697;1.4037952;-0.214548
1841;30.66666667;-0.111697;1.4037952;-0.214548
1842;30.68333333;-0.111697;1.4037952;-0.214548
1843;30.7;-0.111697;1.4037952;-0.214548
1844;30.71666667;-0.111697;1.4037952;-0.214548
1845;30.73333333;-0.111697;1.4037952;-0.214548
1846;30.75;-0.111697;1.4037952;-0.214548
1847;30.76666667;-0.111697;1.4037952;-0.214548
1848;30.78333333;-0.111697;1.4037952;-0.214548
1849;30.8;-0.111697;1.4037952;-0.214548
1850;30.81666667;-0.111697;1.4037952;-0.214548
1851;30.83333333;-0.111697;1.4037952;-0.214548
1852;30.85;-0.111697;1.4037952;-0.214548
1853;30.86666667;-0.111697;1.4037952;-0.214548
1854;30.88333333;-0.111697;1.4037952;-0.214548
1855;30.9;-0.111697;1.4037952;-0.214548
1856;30.91666667;-0.111697;1.4037952;-0.214548
1857;30.93333333;-0.111697;1.4037952;-0.214548
1858;30.95;-0.111697;1.4037952;-0.214548
1859;30.96666667;-0.111697;1.4037952;-0.214548
1860;30.98333333;-0.111697;1.4037952;-0.214548
1861;31;-0.111697;1.4037952;-0.214548
1862;31.01666667;-0.111697;1.4037952;-0.214548
1863;31.03333333;-0.111697;1.4037952;-0.214548
1864;31.05;-0.111697;1.4037952;-0.214548
1865;31.06666667;-0.111697;1.4037952;-0.214548
1866;31.08333333;-0.111697;1.4037952;-0.214548
1867;31.1;-0.111697;1.4037952;-0.214548
1868;31.11666667;-0.111697;1.4037952;-0.214548
1869;31.13333333;-0.111697;1.4037952;-0.214548
1870;31.15;-0.111697;1.4037952;-0.214548
1871;31.16666667;-0.111697;1.4037952;-0.214548
1872;31.18333333;-0.111697;1.4037952;-0.214548
1873;31.2;-0.111697;1.4037952;-0.214548
1874;31.21666667;-0.111697;1.4037952;-0.214548
1875;31.23333333;-0.111697;1.4037952;-0.214548
1876;31.25;-0.111697;1.4037952;-0.214548
1877;31.26666667;-0.111697;1.4037952;-0.214548
1878;31.28333333;-0.111697;1.4037952;-0.214548
1879;31.3;-0.111697;1.4037952;-0.214548
1880;31.31666667;-0.111697;1.4037952;-0.214548
1881;31.33333333;-0.111697;1.4037952;-0.214548
1882;31.35;-0.111697;1.4037952;-0.214548
1883;31.36666667;-0.111697;1.4037952;-0.214548
1884;31.38333333;-0.111697;1.4037952;-0.214548
1885;31.4;-0.111697;1.4037952;-0.214548
1886;31.41666667;-0.111697;1.4037952;-0.214548
1887;31.43333333;-0.111697;1.4037952;-0.214548
1888;31.45;-0.111697;1.4037952;-0.214548
1889;31.46666667;-0.111697;1.4037952;-0.214548
1890;31.48333333;-0.111697;1.4037952;-0.214548
1891;31.5;-0.111697;1.4037952;-0.214548
1892;31.51666667;-0.111697;1.4037952;-0.214548
1893;31.53333333;-0.111697;1.4037952;-0.214548
1894;31.55;-0.111697;1.4037952;-0.214548
1895;31.56666667;-0.111697;1.4037952;-0.214548
1896;31.58333333;-0.111697;1.4037952;-0.214548
1897;31.6;-0.111697;1.4037952;-0.214548
1898;31.61666667;-0.111697;1.4037952;-0.214548
1899;31.63333333;-0.111697;1.4037952;-0.214548
1900;31.65;-0.111697;1.4037952;-0.214548
1901;31.66666667;-0.111697;1.4037952;-0.214548
1902;31.68333333;-0.111697;1.4037952;-0.214548
1903;31.7;-0.111697;1.4037952;-0.214548
1904;31.71666667;-0.111697;1.4037952;-0.214548
1905;31.73333333;-0.111697;1.4037952;-0.214548
1906;31.75;-0.111697;1.4037952;-0.214548
1907;31.76666667;-0.111697;1.4037952;-0.214548
1908;31.78333333;-0.111697;1.4037952;-0.214548
1909;31.8;-0.111697;1.4037952;-0.214548
1910;31.81666667;-0.111697;1.4037952;-0.214548
1911;31.83333333;-0.111697;1.4037952;-0.214548
1912;31.85;-0.111697;1.4037952;-0.214548
1913;31.86666667;-0.111697;1.4037952;-0.214548
1914;31.88333333;-0.111697;1.4037952;-0.214548
1915;31.9;-0.111697;1.4037952;-0.214548
1916;31.91666667;-0.111697;1.4037952;-0.214548
1917;31.93333333;-0.111697;1.4037952;-0.214548
1918;31.95;-0.111697;1.4037952;-0.214548
1919;31.96666667;-0.111697;1.4037952;-0.214548
1920;31.98333333;-0.111697;1.4037952;-0.214548
1921;32;-0.111697;1.4037952;-0.214548
1922;32.01666667;-0.111697;1.4037952;-0.214548
1923;32.03333333;-0.111697;1.4037952;-0.214548
1924;32.05;-0.111697;1.4037952;-0.214548
1925;32.06666667;-0.111697;1.4037952;-0.214548
1926;32.08333333;-0.111697;1.4037952;-0.214548
1927;32.1;-0.111697;1.4037952;-0.214548
1928;32.11666667;-0.111697;1.4037952;-0.214548
1929;32.13333333;-0.111697;1.4037952;-0.214548
1930;32.15;-0.111697;1.4037952;-0.214548
1931;32.16666667;-0.111697;1.4037952;-0.214548
1932;32.18333333;-0.111697;1.4037952;-0.214548
1933;32.2;-0.111697;1.4037952;-0.214548
1934;32.21666667;-0.111697;1.4037952;-0.214548
1935;32.23333333;-0.111697;1.4037952;-0.214548
1936;32.25;-0.111697;1.4037952;-0.214548
1937;32.26666667;-0.111697;1.4037952;-0.214548
1938;32.28333333;-0.111697;1.4037952;-0.214548
1939;32.3;-0.111697;1.4037952;-0.214548
1940;32.31666667;-0.111697;1.4037952;-0.214548
1941;32.33333333;-0.111697;1.4037952;-0.214548
1942;32.35;-0.111697;1.4037952;-0.214548
1943;32.36666667;-0.111697;1.4037952;-0.214548
1944;32.38333333;-0.111697;1.4037952;-0.214548
1945;32.4;-0.111697;1.4037952;-0.214548
1946;32.41666667;-0.111697;1.4037952;-0.214548
1947;32.43333333;-0.111697;1.4037952;-0.214548
1948;32.45;-0.111697;1.4037952;-0.214548
1949;32.46666667;-0.111697;1.4037952;-0.214548
1950;32.48333333;-0.111697;1.4037952;-0.214548
1951;32.5;-0.111697;1.4037952;-0.214548
1952;32.51666667;-0.111697;1.4037952;-0.214548
1953;32.53333333;-0.111697;1.4037952;-0.214548
1954;32.55;-0.111697;1.4037952;-0.214548
1955;32.56666667;-0.111697;1.4037952;-0.214548
1956;32.58333333;-0.111697;1.4037952;-0.214548
1957;32.6;-0.111697;1.4037952;-0.214548
1958;32.61666667;-0.111697;1.4037952;-0.214548
1959;32.63333333;-0.111697;1.4037952;-0.214548
1960;32.65;-0.111697;1.4037952;-0.214548
1961;32.66666667;-0.111697;1.4037952;-0.214548
1962;32.68333333;-0.111697;1.4037952;-0.214548
1963;32.7;-0.111697;1.4037952;-0.214548
1964;32.71666667;-0.111697;1.4037952;-0.214548
1965;32.73333333;-0.111697;1.4037952;-0.214548
1966;32.75;-0.111697;1.4037952;-0.214548
1967;32.76666667;-0.111697;1.4037952;-0.214548
1968;32.78333333;-0.111697;1.4037952;-0.214548
1969;32.8;-0.111697;1.4037952;-0.214548
1970;32.81666667;-0.111697;1.4037952;-0.214548
1971;32.83333333;-0.111697;1.4037952;-0.214548
1972;32.85;-0.111697;1.4037952;-0.214548
1973;32.86666667;-0.111697;1.4037952;-0.214548
1974;32.88333333;-0.111697;1.4037952;-0.214548
1975;32.9;-0.111697;1.4037952;-0.214548
1976;32.91666667;-0.111697;1.4037952;-0.214548
1977;32.93333333;-0.111697;1.4037952;-0.214548
1978;32.95;-0.111697;1.4037952;-0.214548
1979;32.96666667;-0.111697;1.4037952;-0.214548
1980;32.98333333;-0.111697;1.4037952;-0.214548
1981;33;-0.111697;1.4037952;-0.214548
1982;33.01666667;-0.111697;1.4037952;-0.214548
1983;33.03333333;-0.111697;1.4037952;-0.214548
1984;33.05;-0.111697;1.4037952;-0.214548
1985;33.06666667;-0.111697;1.4037952;-0.214548
1986;33.08333333;-0.111697;1.4037952;-0.214548
1987;33.1;-0.111697;1.4037952;-0.214548
1988;33.11666667;-0.111697;1.4037952;-0.214548
1989;33.13333333;-0.111697;1.4037952;-0.214548
1990;33.15;-0.111697;1.4037952;-0.214548
1991;33.16666667;-0.111697;1.4037952;-0.214548
1992;33.18333333;-0.111697;1.4037952;-0.214548
1993;33.2;-0.111697;1.4037952;-0.214548
1994;33.21666667;-0.111697;1.4037952;-0.214548
1995;33.23333333;-0.111697;1.4037952;-0.214548
1996;33.25;-0.111697;1.4037952;-0.214548
1997;33.26666667;-0.111697;1.4037952;-0.214548
1998;33.28333333;-0.111697;1.4037952;-0.214548
1999;33.3;-0.111697;1.4037952;-0.214548
2000;33.31666667;-0.111697;1.4037952;-0.214548
2001;33.33333333;-0.111697;1.4037952;-0.214548
2002;33.35;-0.111697;1.4037952;-0.214548
2003;33.36666667;-0.111697;1.4037952;-0.214548
2004;33.38333333;-0.111697;1.4037952;-0.214548
2005;33.4;-0.111697;1.4037952;-0.214548
2006;33.41666667;-0.111697;1.4037952;-0.214548
2007;33.43333333;-0.111697;1.4037952;-0.214548
2008;33.45;-0.111697;1.4037952;-0.214548
2009;33.46666667;-0.111697;1.4037952;-0.214548
2010;33.48333333;-0.111697;1.4037952;-0.214548
2011;33.5;-0.111697;1.4037952;-0.214548
2012;33.51666667;-0.111697;1.4037952;-0.214548
2013;33.53333333;-0.111697;1.4037952;-0.214548
2014;33.55;-0.111697;1.4037952;-0.214548
2015;33.56666667;-0.111697;1.4037952;-0.214548
2016;33.58333333;-0.111697;1.4037952;-0.214548
2017;33.6;-0.111697;1.4037952;-0.214548
2018;33.61666667;-0.111697;1.4037952;-0.214548
2019;33.63333333;-0.111697;1.4037952;-0.214548
2020;33.65;-0.111697;1.4037952;-0.214548
2021;33.66666667;-0.111697;1.4037952;-0.214548
2022;33.68333333;-0.111697;1.4037952;-0.214548
2023;33.7;-0.111697;1.4037952;-0.214548
2024;33.71666667;-0.111697;1.4037952;-0.214548
2025;33.73333333;-0.111697;1.4037952;-0.214548
2026;33.75;-0.111697;1.4037952;-0.214548
2027;33.76666667;-0.111697;1.4037952;-0.214548
2028;33.78333333;-0.111697;1.4037952;-0.214548
2029;33.8;-0.111697;1.4037952;-0.214548
2030;33.81666667;-0.111697;1.4037952;-0.214548
2031;33.83333333;-0.111697;1.4037952;-0.214548
2032;33.85;-0.111697;1.4037952;-0.214548
2033;33.86666667;-0.111697;1.4037952;-0.214548
2034;33.88333333;-0.111697;1.4037952;-0.214548
2035;33.9;-0.111697;1.4037952;-0.214548
2036;33.91666667;-0.111697;1.4037952;-0.214548
2037;33.93333333;-0.111697;1.4037952;-0.214548
2038;33.95;-0.111697;1.4037952;-0.214548
2039;33.96666667;-0.111697;1.4037952;-0.214548
2040;33.98333333;-0.111697;1.4037952;-0.214548
2041;34;-0.111697;1.4037952;-0.214548
2042;34.01666667;-0.111697;1.4037952;-0.214548
2043;34.03333333;-0.111697;1.4037952;-0.214548
2044;34.05;-0.111697;1.4037952;-0.214548
2045;34.06666667;-0.111697;1.4037952;-0.214548
2046;34.08333333;-0.111697;1.4037952;-0.214548
2047;34.1;-0.111697;1.4037952;-0.214548
2048;34.11666667;-0.111697;1.4037952;-0.214548
2049;34.13333333;-0.111697;1.4037952;-0.214548
2050;34.15;-0.111697;1.4037952;-0.214548
2051;34.16666667;-0.111697;1.4037952;-0.214548
2052;34.18333333;-0.111697;1.4037952;-0.214548
2053;34.2;-0.111697;1.4037952;-0.214548
2054;34.21666667;-0.111697;1.4037952;-0.214548
2055;34.23333333;-0.111697;1.4037952;-0.214548
2056;34.25;-0.111697;1.4037952;-0.214548
2057;34.26666667;-0.111697;1.4037952;-0.214548
2058;34.28333333;-0.111697;1.4037952;-0.214548
2059;34.3;-0.111697;1.4037952;-0.214548
2060;34.31666667;-0.111697;1.4037952;-0.214548
2061;34.33333333;-0.111697;1.4037952;-0.214548
2062;34.35;-0.111697;1.4037952;-0.214548
2063;34.36666667;-0.111697;1.4037952;-0.214548
2064;34.38333333;-0.111697;1.4037952;-0.214548
2065;34.4;-0.111697;1.4037952;-0.214548
2066;34.41666667;-0.111697;1.4037952;-0.214548
2067;34.43333333;-0.111697;1.4037952;-0.214548
2068;34.45;-0.111697;1.4037952;-0.214548
2069;34.46666667;-0.111697;1.4037952;-0.214548
2070;34.48333333;-0.111697;1.4037952;-0.214548
2071;34.5;-0.111697;1.4037952;-0.214548
2072;34.51666667;-0.111697;1.4037952;-0.214548
2073;34.53333333;-0.111697;1.4037952;-0.214548
2074;34.55;-0.111697;1.4037952;-0.214548
2075;34.56666667;-0.111697;1.4037952;-0.214548
2076;34.58333333;-0.111697;1.4037952;-0.214548
2077;34.6;-0.111697;1.4037952;-0.214548
2078;34.61666667;-0.111697;1.4037952;-0.214548
2079;34.63333333;-0.111697;1.4037952;-0.214548
2080;34.65;-0.111697;1.4037952;-0.214548
2081;34.66666667;-0.111697;1.4037952;-0.214548
2082;34.68333333;-0.111697;1.4037952;-0.214548
2083;34.7;-0.111697;1.4037952;-0.214548
2084;34.71666667;-0.111697;1.4037952;-0.214548
2085;34.73333333;-0.111697;1.4037952;-0.214548
2086;34.75;-0.111697;1.4037952;-0.214548
2087;34.76666667;-0.111697;1.4037952;-0.214548
2088;34.78333333;-0.111697;1.4037952;-0.214548
2089;34.8;-0.111697;1.4037952;-0.214548
2090;34.81666667;-0.111697;1.4037952;-0.214548
2091;34.83333333;-0.111697;1.4037952;-0.214548
2092;34.85;-0.111697;1.4037952;-0.214548
2093;34.86666667;-0.111697;1.4037952;-0.214548
2094;34.88333333;-0.111697;1.4037952;-0.214548
2095;34.9;-0.111697;1.4037952;-0.214548
2096;34.91666667;-0.111697;1.4037952;-0.214548
2097;34.93333333;-0.111697;1.4037952;-0.214548
2098;34.95;-0.111697;1.4037952;-0.214548
2099;34.96666667;-0.111697;1.4037952;-0.214548
2100;34.98333333;-0.111697;1.4037952;-0.214548
2101;35;-0.111697;1.4037952;-0.214548
2102;35.01666667;-0.111697;1.4037952;-0.214548
2103;35.03333333;-0.111697;1.4037952;-0.214548
2104;35.05;-0.111697;1.4037952;-0.214548
2105;35.06666667;-0.111697;1.4037952;-0.214548
2106;35.08333333;-0.111697;1.4037952;-0.214548
2107;35.1;-0.111697;1.4037952;-0.214548
2108;35.11666667;-0.111697;1.4037952;-0.214548
2109;35.13333333;-0.111697;1.4037952;-0.214548
2110;35.15;-0.111697;1.4037952;-0.214548
2111;35.16666667;-0.111697;1.4037952;-0.214548
2112;35.18333333;-0.111697;1.4037952;-0.214548
2113;35.2;-0.111697;1.4037952;-0.214548
2114;35.21666667;-0.111697;1.4037952;-0.214548
2115;35.23333333;-0.111697;1.4037952;-0.214548
2116;35.25;-0.111697;1.4037952;-0.214548
2117;35.26666667;-0.111697;1.4037952;-0.214548
2118;35.28333333;-0.111697;1.4037952;-0.214548
2119;35.3;-0.111697;1.4037952;-0.214548
2120;35.31666667;-0.111697;1.4037952;-0.214548
2121;35.33333333;-0.111697;1.4037952;-0.214548
2122;35.35;-0.111697;1.4037952;-0.214548
2123;35.36666667;-0.111697;1.4037952;-0.214548
2124;35.38333333;-0.111697;1.4037952;-0.214548
2125;35.4;-0.111697;1.4037952;-0.214548
2126;35.41666667;-0.111697;1.4037952;-0.214548
2127;35.43333333;-0.111697;1.4037952;-0.214548
2128;35.45;-0.111697;1.4037952;-0.214548
2129;35.46666667;-0.111697;1.4037952;-0.214548
2130;35.48333333;-0.111697;1.4037952;-0.214548
2131;35.5;-0.111697;1.4037952;-0.214548
2132;35.51666667;-0.111697;1.4037952;-0.214548
2133;35.53333333;-0.111697;1.4037952;-0.214548
2134;35.55;-0.111697;1.4037952;-0.214548
2135;35.56666667;-0.111697;1.4037952;-0.214548
2136;35.58333333;-0.111697;1.4037952;-0.214548
2137;35.6;-0.111697;1.4037952;-0.214548
2138;35.61666667;-0.111697;1.4037952;-0.214548
2139;35.63333333;-0.111697;1.4037952;-0.214548
2140;35.65;-0.111697;1.4037952;-0.214548
2141;35.66666667;-0.111697;1.4037952;-0.214548
2142;35.68333333;-0.111697;1.4037952;-0.214548
2143;35.7;-0.111697;1.4037952;-0.214548
2144;35.71666667;-0.111697;1.4037952;-0.214548
2145;35.73333333;-0.111697;1.4037952;-0.214548
2146;35.75;-0.111697;1.4037952;-0.214548
2147;35.76666667;-0.111697;1.4037952;-0.214548
2148;35.78333333;-0.111697;1.4037952;-0.214548
2149;35.8;-0.111697;1.4037952;-0.214548
2150;35.81666667;-0.111697;1.4037952;-0.214548
2151;35.83333333;-0.111697;1.4037952;-0.214548
2152;35.85;-0.111697;1.4037952;-0.214548
2153;35.86666667;-0.111697;1.4037952;-0.214548
2154;35.88333333;-0.111697;1.4037952;-0.214548
2155;35.9;-0.111697;1.4037952;-0.214548
