DataRate=60		
DataType=Quaternion
version= 3		
OpenSimVersion= 4.1		
endheader		
time	r_humerus_imu	r_ulna_radius_hand_imu
1.2666666666666666	 0.72494495, 0.009174672, 0.017061872, 0.68853444	 0.6570682, 0.001426729, -0.017526321, -0.75362605
1.2833333333333332	 0.7251935, 0.009188924, 0.01714617, 0.6882702	 0.6571688, 0.0014328962, -0.017644448, -0.75353557
1.3	 0.7252233, 0.009199028, 0.017247096, 0.6882363	 0.6572657, 0.0014396298, -0.017756354, -0.7534485
1.3166666666666667	 0.7252781, 0.0092181135, 0.017330322, 0.68817616	 0.6573562, 0.0014469435, -0.017877644, -0.7533667
1.3333333333333333	 0.72539294, 0.009235613, 0.017431049, 0.68805224	 0.6574633, 0.0014588903, -0.017986683, -0.75327045
1.35	 0.7253573, 0.009240804, 0.017535102, 0.6880873	 0.65755886, 0.0014706228, -0.018102499, -0.75318426
1.3666666666666667	 0.72556055, 0.009245718, 0.017621165, 0.6878707	 0.6576583, 0.0014719223, -0.018221017, -0.75309455
1.3833333333333333	 0.72563744, 0.0092510795, 0.017713685, 0.6877871	 0.6577544, 0.0014757883, -0.01833194, -0.7530079
1.4	 0.72578764, 0.009250849, 0.017805092, 0.6876263	 0.6578567, 0.0014863239, -0.018432584, -0.7529161
1.4166666666666667	 0.7258707, 0.009252206, 0.017907538, 0.68753576	 0.6579664, 0.0014963037, -0.018536136, -0.7528177
1.4333333333333333	 0.7259646, 0.009247485, 0.018011888, 0.68743396	 0.65807277, 0.0015144387, -0.018629557, -0.7527223
1.45	 0.7260495, 0.00923195, 0.018096346, 0.68734235	 0.65817297, 0.0015257956, -0.018719096, -0.7526325
1.4666666666666666	 0.7261371, 0.009235112, 0.018188316, 0.6872474	 0.6582738, 0.0015397853, -0.018813672, -0.7525419
1.4833333333333334	 0.7263069, 0.009230427, 0.01828645, 0.6870654	 0.6583854, 0.0015518706, -0.0189004, -0.75244224
1.5	 0.7263833, 0.009233633, 0.018367533, 0.6869824	 0.6584883, 0.0015674331, -0.018989129, -0.7523498
1.5166666666666666	 0.72635317, 0.009233619, 0.018457837, 0.68701196	 0.6585877, 0.0015775557, -0.019075131, -0.7522606
1.5333333333333332	 0.7264632, 0.009226128, 0.018543145, 0.6868934	 0.6586909, 0.001595407, -0.019159403, -0.752168
1.55	 0.7265142, 0.0092313085, 0.0186376, 0.6868367	 0.6587961, 0.0016031316, -0.01924486, -0.75207376
1.5666666666666667	 0.7265905, 0.009230299, 0.018724287, 0.6867536	 0.65889883, 0.0016175885, -0.019326935, -0.7519815
1.5833333333333333	 0.7266671, 0.009223493, 0.018808505, 0.68667036	 0.65900356, 0.0016308564, -0.019408451, -0.7518876
1.6	 0.7267324, 0.009218308, 0.018891936, 0.6865992	 0.65910894, 0.0016550563, -0.019485375, -0.7517932
1.6166666666666667	 0.72663635, 0.009204841, 0.018981744, 0.6866985	 0.65920997, 0.0016680706, -0.019567149, -0.75170255
1.6333333333333333	 0.72671914, 0.0091911815, 0.019064343, 0.6866087	 0.65931946, 0.001686865, -0.01964349, -0.7516044
1.65	 0.72678894, 0.009191256, 0.019143349, 0.6865326	 0.65942657, 0.001700249, -0.019719243, -0.7515085
1.6666666666666667	 0.72686976, 0.00918885, 0.01921108, 0.6864451	 0.6595349, 0.001717858, -0.01979457, -0.75141126
1.6833333333333333	 0.726992, 0.009176774, 0.019294487, 0.6863137	 0.65964246, 0.0017389877, -0.019880729, -0.7513147
1.7	 0.7271213, 0.009181906, 0.01937402, 0.6861743	 0.6597502, 0.0017503939, -0.019960523, -0.75121796
1.7166666666666666	 0.72724986, 0.009182205, 0.019453844, 0.6860358	 0.6598576, 0.0017649623, -0.020024762, -0.75112176
1.7333333333333334	 0.7272643, 0.009184405, 0.019519556, 0.6860185	 0.65997297, 0.0017885296, -0.020090744, -0.7510185
1.75	 0.72734463, 0.009189231, 0.01959372, 0.6859312	 0.6600772, 0.001802739, -0.020159526, -0.750925
1.7666666666666666	 0.7273838, 0.009177277, 0.019665973, 0.6858878	 0.6601912, 0.0018152402, -0.02021896, -0.75082314
1.7833333333333332	 0.72746336, 0.009182933, 0.019724261, 0.6858016	 0.66029793, 0.0018286435, -0.020290906, -0.7507275
1.8	 0.72750443, 0.009174456, 0.01979373, 0.68575627	 0.66041464, 0.0018403986, -0.020352615, -0.7506231
1.8166666666666667	 0.72757095, 0.009180268, 0.019869853, 0.6856835	 0.6605244, 0.0018519885, -0.020420916, -0.7505246
1.8333333333333333	 0.7276602, 0.009182717, 0.019927021, 0.685587	 0.66062677, 0.0018639594, -0.020485409, -0.75043267
1.8499999999999999	 0.7277139, 0.009179502, 0.019996598, 0.685528	 0.6607366, 0.0018797828, -0.020550273, -0.75033414
1.8666666666666667	 0.727733, 0.009185142, 0.020058755, 0.6855058	 0.66085184, 0.0018877705, -0.020609597, -0.7502311
1.8833333333333333	 0.7278588, 0.009188823, 0.02010816, 0.68537086	 0.66096514, 0.0018951555, -0.020666933, -0.7501297
1.9	 0.7278854, 0.009188957, 0.020173823, 0.6853406	 0.661069, 0.0018951972, -0.020723362, -0.7500365
1.9166666666666667	 0.72795016, 0.009190875, 0.020235114, 0.68527	 0.66118467, 0.0019048321, -0.02078564, -0.7499328
1.9333333333333333	 0.72802037, 0.009191722, 0.020284168, 0.685194	 0.661294, 0.0019126955, -0.020840768, -0.7498349
1.95	 0.72811306, 0.009187131, 0.020343898, 0.6850938	 0.6614108, 0.0019297095, -0.020898998, -0.7497302
1.9666666666666666	 0.72817826, 0.009175345, 0.020402486, 0.68502283	 0.66153055, 0.0019283561, -0.02095217, -0.74962306
1.9833333333333334	 0.728203, 0.009176549, 0.020461481, 0.6849949	 0.6616416, 0.0019314128, -0.021001277, -0.74952364
2	 0.728217, 0.009177242, 0.020504983, 0.68497866	 0.661758, 0.0019371731, -0.021049421, -0.7494195
2.0166666666666666	 0.7284829, 0.009187015, 0.020541245, 0.6846947	 0.6618675, 0.0019457842, -0.021091843, -0.7493216
2.033333333333333	 0.7286041, 0.009184531, 0.020587193, 0.6845645	 0.66198415, 0.0019495029, -0.02113691, -0.74921733
2.05	 0.72868496, 0.009190312, 0.020634117, 0.6844768	 0.66210055, 0.0019604245, -0.021189796, -0.74911284
2.0666666666666664	 0.72878253, 0.00918791, 0.020681854, 0.6843715	 0.66222304, 0.0019644473, -0.02124273, -0.7490032
2.0833333333333335	 0.7288721, 0.009185944, 0.020720731, 0.68427485	 0.662334, 0.001978871, -0.021298785, -0.74890333
2.1	 0.7289255, 0.009189411, 0.020750875, 0.6842171	 0.6624537, 0.0019964175, -0.021331126, -0.74879646
2.1166666666666667	 0.7288507, 0.009184892, 0.020787215, 0.68429565	 0.66257524, 0.002002457, -0.021362673, -0.7486881
2.1333333333333333	 0.72895426, 0.00919296, 0.02082595, 0.68418425	 0.66268516, 0.0019998876, -0.02140621, -0.74858946
2.15	 0.7289096, 0.0091873985, 0.020866692, 0.6842307	 0.6627999, 0.0020120698, -0.021433627, -0.74848706
2.1666666666666665	 0.72892994, 0.009184036, 0.0208949, 0.6842082	 0.66292036, 0.0020208966, -0.021473546, -0.74837923
2.183333333333333	 0.72901917, 0.0091826515, 0.020927196, 0.684112	 0.6630362, 0.0020311347, -0.021508519, -0.7482756
2.2	 0.7291038, 0.009180917, 0.020960186, 0.6840208	 0.6631519, 0.0020431923, -0.021554563, -0.74817175
2.216666666666667	 0.72908247, 0.009175625, 0.020991681, 0.6840427	 0.6632693, 0.002052146, -0.02158694, -0.7480667
2.2333333333333334	 0.72918993, 0.009175609, 0.021023054, 0.68392724	 0.6633872, 0.0020586858, -0.021619404, -0.74796116
2.25	 0.72921294, 0.009164308, 0.021052323, 0.68390197	 0.6635033, 0.00205958, -0.021639504, -0.7478575
2.2666666666666666	 0.72919154, 0.009173076, 0.021076692, 0.68392396	 0.66362727, 0.0020606031, -0.021663984, -0.74774677
2.283333333333333	 0.72931874, 0.009171207, 0.021093111, 0.6837878	 0.6637459, 0.0020658537, -0.021696083, -0.7476406
2.3	 0.7293059, 0.009172322, 0.021115296, 0.68380076	 0.66386855, 0.0020741315, -0.021717338, -0.7475312
2.3166666666666664	 0.7294199, 0.009177509, 0.021139093, 0.68367845	 0.6639808, 0.0020827956, -0.021743204, -0.7474306
2.3333333333333335	 0.72953665, 0.0091789765, 0.021163244, 0.6835533	 0.66409916, 0.002080362, -0.021766277, -0.74732476
2.35	 0.72962, 0.0091810115, 0.021186797, 0.68346345	 0.66422045, 0.0020954306, -0.021787126, -0.74721634
2.3666666666666667	 0.72960114, 0.009180256, 0.021216141, 0.6834826	 0.66433835, 0.0021058647, -0.021805936, -0.747111
2.3833333333333333	 0.72957915, 0.009169257, 0.021240195, 0.6835056	 0.66445965, 0.0021102135, -0.021823011, -0.74700254
2.4	 0.7295871, 0.0091638435, 0.021251628, 0.6834967	 0.6645783, 0.0021100051, -0.021839513, -0.7468965
2.4166666666666665	 0.7296489, 0.009170334, 0.021254294, 0.6834307	 0.6647014, 0.0021082216, -0.021855095, -0.74678653
2.433333333333333	 0.7297016, 0.009172136, 0.021258842, 0.68337435	 0.6648169, 0.0021180566, -0.021870362, -0.7466832
2.45	 0.72971636, 0.009162757, 0.021263972, 0.68335855	 0.66494423, 0.0021227112, -0.021882446, -0.7465694
2.466666666666667	 0.7297492, 0.009160081, 0.021270184, 0.68332326	 0.66506606, 0.0021177419, -0.021895722, -0.74646044
2.4833333333333334	 0.7298512, 0.009162222, 0.021284584, 0.6832139	 0.66517955, 0.0021163526, -0.021887675, -0.7463595
2.5	 0.72990865, 0.009170965, 0.021293512, 0.68315226	 0.66530085, 0.002110486, -0.021890717, -0.7462515
2.5166666666666666	 0.72999203, 0.009168157, 0.02129308, 0.6830631	 0.665425, 0.0021091085, -0.021887004, -0.7461408
2.533333333333333	 0.7300595, 0.009167976, 0.021290801, 0.682991	 0.6655474, 0.0021035937, -0.021902587, -0.7460312
2.55	 0.73017395, 0.009174592, 0.02129586, 0.6828684	 0.6656649, 0.0021017129, -0.02190719, -0.74592626
2.5666666666666664	 0.73024243, 0.009182325, 0.021301163, 0.68279505	 0.66578376, 0.0021072354, -0.021909213, -0.74582
2.5833333333333335	 0.73030645, 0.009183322, 0.021307282, 0.68272644	 0.66589713, 0.002108122, -0.021903362, -0.7457191
2.6	 0.7303926, 0.009187787, 0.021304063, 0.68263423	 0.6660087, 0.0021152103, -0.021896377, -0.74561954
2.6166666666666667	 0.73043483, 0.009189598, 0.021299684, 0.6825892	 0.6661195, 0.0021098983, -0.021886509, -0.74552083
2.6333333333333333	 0.7304576, 0.009184396, 0.021296702, 0.68256503	 0.66623515, 0.0021144163, -0.02188774, -0.7454175
2.65	 0.7305111, 0.00918761, 0.021290462, 0.6825079	 0.6663424, 0.0021161502, -0.02189017, -0.74532163
2.6666666666666665	 0.73057896, 0.009185894, 0.021281965, 0.68243563	 0.66645396, 0.0021042866, -0.02189124, -0.7452218
2.683333333333333	 0.73060846, 0.009181403, 0.021279853, 0.68240404	 0.66656536, 0.0021077143, -0.021893619, -0.7451222
2.7	 0.7306465, 0.009185161, 0.021265175, 0.68236387	 0.6666842, 0.0021022304, -0.021885814, -0.7450161
2.716666666666667	 0.7306999, 0.009175781, 0.021249566, 0.6823073	 0.6668015, 0.0021034789, -0.021879932, -0.7449111
2.7333333333333334	 0.73077655, 0.009179325, 0.021241393, 0.6822254	 0.66690916, 0.002106013, -0.021868816, -0.7448152
2.75	 0.73078907, 0.009184396, 0.021221112, 0.6822126	 0.66702896, 0.002108144, -0.02184881, -0.7447085
2.7666666666666666	 0.73083884, 0.009176804, 0.021211784, 0.68215966	 0.6671386, 0.0021071231, -0.021828441, -0.7446108
2.783333333333333	 0.7308858, 0.009170846, 0.021191603, 0.6821101	 0.6672509, 0.0021049143, -0.021805098, -0.7445108
2.8	 0.73093224, 0.0091752075, 0.021166828, 0.682061	 0.66736305, 0.002109034, -0.02178985, -0.74441075
2.8166666666666664	 0.7309458, 0.009178254, 0.021152114, 0.68204683	 0.6674694, 0.0021158578, -0.02177967, -0.7443156
2.8333333333333335	 0.7310476, 0.00919264, 0.021135572, 0.6819381	 0.6675793, 0.002116406, -0.021759355, -0.7442177
2.85	 0.73114085, 0.0091863265, 0.021119818, 0.6818388	 0.66769296, 0.0021176422, -0.021739163, -0.7441163
2.8666666666666667	 0.7311982, 0.009182382, 0.021097038, 0.681778	 0.667813, 0.0021140028, -0.021711566, -0.74400944
2.8833333333333333	 0.731264, 0.009185773, 0.0210727, 0.68170816	 0.6679214, 0.002102846, -0.021696914, -0.7439126
2.9	 0.7312705, 0.009188303, 0.02104217, 0.68170226	 0.6680273, 0.0021055287, -0.021666517, -0.7438183
2.9166666666666665	 0.73121, 0.00919109, 0.021018753, 0.68176794	 0.6681377, 0.0021013385, -0.021635365, -0.74372
2.933333333333333	 0.73126906, 0.00919024, 0.020989675, 0.6817054	 0.6682525, 0.002088493, -0.021607596, -0.7436176
2.95	 0.73131907, 0.009185559, 0.02096882, 0.6816526	 0.6683524, 0.0020793823, -0.02158507, -0.74352866
2.966666666666667	 0.73143345, 0.009184421, 0.020932969, 0.68153095	 0.6684501, 0.0020827502, -0.021558553, -0.7434416
2.9833333333333334	 0.73148763, 0.009181008, 0.02091222, 0.6814735	 0.66856045, 0.0020869258, -0.021532046, -0.74334323
3	 0.73130506, 0.00917265, 0.02088667, 0.6816703	 0.66866314, 0.00207516, -0.021503922, -0.7432516
3.0166666666666666	 0.7313204, 0.009167294, 0.0208666, 0.68165463	 0.6687692, 0.0020680535, -0.021475084, -0.74315697
3.033333333333333	 0.73136497, 0.009165392, 0.020828001, 0.68160796	 0.6688694, 0.0020725585, -0.021452008, -0.7430675
3.05	 0.73146933, 0.009174826, 0.020796185, 0.6814968	 0.6689651, 0.0020708959, -0.021426698, -0.7429821
3.0666666666666664	 0.7315244, 0.009177105, 0.020763392, 0.68143874	 0.6690638, 0.0020646795, -0.021401726, -0.74289393
3.0833333333333335	 0.7316405, 0.009186472, 0.02072535, 0.6813151	 0.66916484, 0.0020607838, -0.021369345, -0.7428039
3.1	 0.731684, 0.009184867, 0.020685375, 0.68126947	 0.66925544, 0.0020647212, -0.021343246, -0.742723
3.1166666666666667	 0.73170936, 0.009178778, 0.020642703, 0.6812438	 0.6693505, 0.002069462, -0.021303091, -0.74263847
3.1333333333333333	 0.7317693, 0.009179294, 0.020614123, 0.6811804	 0.6694466, 0.0020545665, -0.021282488, -0.7425525
3.15	 0.7318882, 0.009174274, 0.020566028, 0.6810542	 0.669543, 0.002053459, -0.021257736, -0.7424662
3.1666666666666665	 0.73197126, 0.009163994, 0.020543918, 0.68096566	 0.6696315, 0.0020567207, -0.02122479, -0.7423873
3.183333333333333	 0.73194486, 0.0091652, 0.020498974, 0.68099546	 0.6697256, 0.0020547044, -0.021191042, -0.7423035
3.2	 0.73200047, 0.009171195, 0.020454042, 0.68093693	 0.6698225, 0.002040126, -0.021147795, -0.7422173
3.216666666666667	 0.73207223, 0.009172104, 0.0204092, 0.68086106	 0.6699111, 0.0020381934, -0.021119451, -0.7421382
3.2333333333333334	 0.73218626, 0.009166895, 0.020365113, 0.68073994	 0.6700046, 0.0020177993, -0.021089328, -0.7420547
3.25	 0.73225933, 0.00917057, 0.02032939, 0.68066245	 0.6700974, 0.0020098703, -0.021042028, -0.7419722
3.2666666666666666	 0.7323046, 0.009173744, 0.02029535, 0.68061465	 0.67019767, 0.001998341, -0.021007707, -0.7418827
3.283333333333333	 0.73232096, 0.00917294, 0.020243503, 0.68059856	 0.6702789, 0.001997748, -0.020973831, -0.7418102
3.3	 0.73234886, 0.00917405, 0.020194665, 0.6805702	 0.67036957, 0.002001155, -0.020925637, -0.74172956
3.3166666666666664	 0.7324167, 0.009177911, 0.020147419, 0.68049854	 0.6704583, 0.0020015473, -0.020888858, -0.74165046
3.3333333333333335	 0.7327323, 0.009180734, 0.020099202, 0.68016	 0.6705404, 0.0020020339, -0.020851241, -0.7415772
3.35	 0.7328871, 0.009181351, 0.020065062, 0.6799942	 0.6706158, 0.001997278, -0.02080882, -0.74151033
3.3666666666666667	 0.7328294, 0.009183965, 0.02002883, 0.6800575	 0.67070216, 0.0019972427, -0.020764634, -0.7414335
3.3833333333333333	 0.7328145, 0.009187468, 0.019983156, 0.680075	 0.6707852, 0.0020037394, -0.020724282, -0.7413594
3.4	 0.73288244, 0.009187379, 0.01994035, 0.68000287	 0.67087525, 0.0020016802, -0.020682134, -0.7412791
3.4166666666666665	 0.7329234, 0.009185594, 0.019893248, 0.6799602	 0.67095727, 0.0020073063, -0.020627065, -0.7412064
3.433333333333333	 0.7329364, 0.009183899, 0.019861074, 0.6799474	 0.671027, 0.0020043512, -0.020588405, -0.7411444
3.4499999999999997	 0.7330991, 0.009189879, 0.019824583, 0.6797727	 0.6711121, 0.0019979752, -0.020555694, -0.7410681
3.466666666666667	 0.73324394, 0.009191507, 0.019783225, 0.6796179	 0.67119324, 0.0019905523, -0.020516124, -0.7409958
3.4833333333333334	 0.7332289, 0.009188507, 0.019746745, 0.67963505	 0.67127335, 0.0019862184, -0.020470282, -0.7409246
3.5	 0.7334175, 0.009199543, 0.019700805, 0.6794329	 0.6713587, 0.0019874696, -0.020420836, -0.74084854
3.5166666666666666	 0.73356366, 0.009203464, 0.019661058, 0.67927605	 0.6714287, 0.0019862975, -0.020371908, -0.74078643
3.533333333333333	 0.7336585, 0.00920866, 0.019617032, 0.67917484	 0.67150587, 0.0019845662, -0.020338006, -0.7407174
3.55	 0.7337097, 0.009211906, 0.01957058, 0.6791209	 0.67158246, 0.0019808596, -0.020291593, -0.74064934
3.5666666666666664	 0.73370224, 0.009203231, 0.019527657, 0.6791303	 0.67165756, 0.001988014, -0.020238297, -0.7405826
3.5833333333333335	 0.73377985, 0.009212824, 0.019474037, 0.6790478	 0.6717372, 0.001979604, -0.02018559, -0.7405119
3.6	 0.73373294, 0.009209878, 0.019434454, 0.67909974	 0.67180645, 0.001977052, -0.020134, -0.7404504
3.6166666666666667	 0.73383844, 0.009208713, 0.019384988, 0.67898726	 0.6718841, 0.0019704872, -0.020085284, -0.7403814
3.6333333333333333	 0.7339262, 0.009212197, 0.019353066, 0.67889327	 0.67196774, 0.0019706923, -0.020038025, -0.7403067
3.65	 0.7339187, 0.009224941, 0.019305125, 0.6789026	 0.67203957, 0.0019632636, -0.019991416, -0.7402428
3.6666666666666665	 0.7340051, 0.009227701, 0.019260129, 0.6788105	 0.67211145, 0.0019576987, -0.01994679, -0.7401788
3.683333333333333	 0.7341721, 0.0092297075, 0.019200392, 0.6786315	 0.6721771, 0.0019525907, -0.019899217, -0.7401204
3.6999999999999997	 0.7343525, 0.009240373, 0.019144746, 0.67843777	 0.67224425, 0.0019505371, -0.019856827, -0.7400606
3.716666666666667	 0.73445964, 0.009246958, 0.019098302, 0.6783229	 0.67230666, 0.0019459713, -0.019812541, -0.7400051
3.7333333333333334	 0.73463064, 0.009250402, 0.019067705, 0.67813855	 0.6723734, 0.001930007, -0.019776296, -0.7399454
3.75	 0.7346245, 0.00920297, 0.019104049, 0.6781452	 0.6724358, 0.0019120609, -0.019739568, -0.73988974
3.7666666666666666	 0.73440117, 0.009084434, 0.019152874, 0.67838705	 0.67250454, 0.0019112222, -0.019688716, -0.7398286
3.783333333333333	 0.73444486, 0.009202643, 0.01899854, 0.6783427	 0.6725703, 0.0019349073, -0.019632868, -0.7397703
3.8	 0.7344836, 0.009267027, 0.018805414, 0.6783051	 0.67263484, 0.0020220003, -0.01953623, -0.73971397
3.8166666666666664	 0.7343582, 0.009308881, 0.018798755, 0.6784406	 0.672708, 0.0020574622, -0.019451559, -0.7396496
3.8333333333333335	 0.73440045, 0.0092331935, 0.018847974, 0.67839456	 0.6727749, 0.0019102001, -0.019472575, -0.7395886
3.85	 0.7344612, 0.009212828, 0.018796148, 0.67833036	 0.6728268, 0.0018240323, -0.01947207, -0.7395416
3.8666666666666667	 0.73476976, 0.009241237, 0.018727453, 0.6779977	 0.672893, 0.001881202, -0.019409765, -0.73948276
3.8833333333333333	 0.73491395, 0.009250592, 0.018657198, 0.67784333	 0.6729617, 0.0019215755, -0.019323355, -0.7394224
3.9	 0.73494774, 0.009233158, 0.018629016, 0.67780775	 0.6730162, 0.0019031469, -0.019283034, -0.7393739
3.9166666666666665	 0.7350184, 0.009236821, 0.018582381, 0.67773247	 0.673075, 0.0019008836, -0.019232187, -0.7393217
3.933333333333333	 0.7350132, 0.009231925, 0.018533245, 0.6777395	 0.67314285, 0.0018817354, -0.019186867, -0.73926127
3.9499999999999997	 0.7350275, 0.009238634, 0.018486267, 0.67772514	 0.67319864, 0.0018918366, -0.019120023, -0.73921204
3.966666666666667	 0.72558457, 0.009019084, 0.0076124035, 0.6880347	 0.67325467, 0.0018826938, -0.019080115, -0.7391621
3.9833333333333334	 0.7255886, 0.009029777, 0.007599707, 0.68803036	 0.6733164, 0.0018700153, -0.01903349, -0.739107
4	 0.72558445, 0.009037352, 0.007591063, 0.6880349	 0.6733785, 0.0018675914, -0.01899089, -0.7390515
4.016666666666667	 0.72557825, 0.009040093, 0.0075799064, 0.68804157	 0.673435, 0.0018585094, -0.018933238, -0.73900163
4.033333333333333	 0.7255795, 0.009035893, 0.0075761755, 0.6880403	 0.673485, 0.0018471028, -0.018886521, -0.73895735
4.05	 0.7255804, 0.009033039, 0.007583131, 0.68803924	 0.67354804, 0.001831875, -0.018841974, -0.7389011
4.066666666666666	 0.72557914, 0.009034409, 0.007594315, 0.68804055	 0.6735968, 0.0018270154, -0.018790405, -0.738858
4.083333333333333	 0.7255775, 0.009035516, 0.007596507, 0.68804234	 0.6736452, 0.0018178634, -0.018747687, -0.73881483
4.1	 0.72557706, 0.009042923, 0.007598766, 0.6880425	 0.67370176, 0.0018171438, -0.018689737, -0.7387648
4.116666666666666	 0.725574, 0.009049925, 0.007574502, 0.6880461	 0.6737587, 0.0018161052, -0.018627362, -0.73871446
4.133333333333333	 0.7255711, 0.009064762, 0.007557704, 0.68804914	 0.67380697, 0.0018143493, -0.01857627, -0.73867184
4.15	 0.7255697, 0.009085284, 0.0075591016, 0.6880503	 0.67385596, 0.0017975057, -0.018535519, -0.7386282
4.166666666666667	 0.7255741, 0.008935026, 0.0077614123, 0.68804544	 0.6739107, 0.0017803627, -0.018488718, -0.7385794
4.183333333333334	 0.7255673, 0.00895526, 0.0077819903, 0.6880522	 0.67396086, 0.0017704596, -0.018455565, -0.73853445
4.2	 0.72557235, 0.009011987, 0.007593101, 0.6880482	 0.67401206, 0.0018343842, -0.018350324, -0.7384901
4.216666666666667	 0.7255868, 0.009110258, 0.0074863737, 0.688033	 0.67406654, 0.001967925, -0.018230194, -0.738443
4.233333333333333	 0.72558707, 0.009070511, 0.0075774333, 0.6880323	 0.67411923, 0.0019132417, -0.018202357, -0.7383957
4.25	 0.72557425, 0.009004194, 0.007631305, 0.6880461	 0.6741515, 0.0017197601, -0.018235995, -0.738366
4.266666666666667	 0.7255872, 0.008993169, 0.007656739, 0.6880324	 0.6741882, 0.0016962582, -0.01821449, -0.7383331
4.283333333333333	 0.7255929, 0.009022933, 0.007629441, 0.68802625	 0.67423916, 0.0017651012, -0.018131563, -0.7382885
4.3	 0.7255871, 0.0090282755, 0.0075983736, 0.6880326	 0.6742838, 0.001784477, -0.018054226, -0.73824954
4.316666666666666	 0.72559005, 0.009036009, 0.0076033887, 0.6880295	 0.6743266, 0.0017932503, -0.018006783, -0.7382116
4.333333333333333	 0.7255912, 0.009026024, 0.0076101534, 0.6880282	 0.6743691, 0.0017668699, -0.017969342, -0.7381737
4.35	 0.72559816, 0.009025023, 0.007604215, 0.688021	 0.6744192, 0.0017283759, -0.017928129, -0.7381289
4.366666666666666	 0.7256035, 0.009016887, 0.0076041482, 0.68801564	 0.6744628, 0.0017441063, -0.017868184, -0.7380906
4.383333333333333	 0.72560334, 0.009013716, 0.0076095434, 0.68801576	 0.67449766, 0.0017401438, -0.017814795, -0.73806
4.4	 0.7255952, 0.009012295, 0.0076085893, 0.68802446	 0.6745436, 0.0017307529, -0.017770085, -0.73801905
4.416666666666667	 0.7255958, 0.009016418, 0.0076158904, 0.68802375	 0.6745822, 0.0017329959, -0.017733134, -0.73798466
4.433333333333334	 0.7255945, 0.009015131, 0.007604753, 0.6880253	 0.67461705, 0.0017153139, -0.017688666, -0.73795384
4.45	 0.7255935, 0.009016837, 0.007595515, 0.6880265	 0.67466116, 0.0017045545, -0.017651774, -0.7379146
4.466666666666667	 0.7256004, 0.009022636, 0.007596331, 0.688019	 0.67469656, 0.0017030207, -0.017598312, -0.73788345
4.483333333333333	 0.7256029, 0.009023732, 0.0076047806, 0.68801636	 0.6747405, 0.0017021602, -0.017548108, -0.7378446
4.5	 0.72559947, 0.009023754, 0.007613084, 0.68801993	 0.67478645, 0.0016977544, -0.017498976, -0.73780376
4.516666666666667	 0.7255954, 0.009025792, 0.0076059885, 0.6880242	 0.6748295, 0.0016934968, -0.017441629, -0.73776567
4.533333333333333	 0.7255935, 0.009035169, 0.0076014884, 0.6880261	 0.67486316, 0.0016954477, -0.01740525, -0.7377358
4.55	 0.72559434, 0.009036451, 0.0076022907, 0.68802536	 0.6749031, 0.0016936039, -0.017359484, -0.7377004
4.566666666666666	 0.72560424, 0.009031297, 0.0075962436, 0.6880151	 0.6749307, 0.0016837989, -0.01731628, -0.7376761
4.583333333333333	 0.72560316, 0.009029366, 0.007602421, 0.6880163	 0.674965, 0.0016820916, -0.017274786, -0.7376456
4.6	 0.7256605, 0.009033085, 0.0076005557, 0.68795586	 0.6750029, 0.0016762314, -0.01722328, -0.7376122
4.616666666666666	 0.7256286, 0.009020975, 0.00759777, 0.68798965	 0.67502856, 0.0016600417, -0.017173944, -0.7375899
4.633333333333333	 0.7255885, 0.009031869, 0.007593104, 0.68803173	 0.67506874, 0.001657215, -0.017118951, -0.7375544
4.65	 0.72558933, 0.009034197, 0.007585431, 0.68803084	 0.67510355, 0.0016584732, -0.017077925, -0.73752344
4.666666666666667	 0.72561324, 0.0090295235, 0.0075737876, 0.6880058	 0.675139, 0.0016565832, -0.017040633, -0.73749185
4.683333333333334	 0.7255166, 0.009037782, 0.0075619826, 0.6881078	 0.6751739, 0.0016522263, -0.01698961, -0.7374611
4.7	 0.72547555, 0.00903936, 0.0075623933, 0.6881511	 0.67520106, 0.0016452856, -0.016942516, -0.7374373
4.716666666666667	 0.72544664, 0.009034824, 0.00757299, 0.6881816	 0.6752461, 0.0016351163, -0.016891334, -0.7373974
4.733333333333333	 0.7252229, 0.009031562, 0.007564408, 0.68841755	 0.67528796, 0.0016248595, -0.016843181, -0.7373602
4.75	 0.7251556, 0.009031721, 0.0075621083, 0.6884884	 0.67531747, 0.0016206244, -0.016797325, -0.73733413
4.766666666666667	 0.72509557, 0.009033817, 0.0075633535, 0.6885515	 0.6753553, 0.0016119165, -0.016743977, -0.7373008
4.783333333333333	 0.72517985, 0.009036688, 0.007547121, 0.6884629	 0.67539173, 0.0016157136, -0.016690811, -0.73726857
4.8	 0.72511, 0.00903905, 0.0075466083, 0.6885364	 0.67542684, 0.0016128615, -0.016638791, -0.73723763
4.816666666666666	 0.725085, 0.009035642, 0.007540544, 0.688563	 0.6754571, 0.0016065247, -0.016603062, -0.73721063
4.833333333333333	 0.72504425, 0.009041844, 0.007550632, 0.68860555	 0.67548585, 0.0016025958, -0.01655949, -0.7371853
4.85	 0.724866, 0.009041006, 0.0075449813, 0.68879336	 0.67551833, 0.0015934388, -0.01651145, -0.7371566
4.866666666666666	 0.72481364, 0.009035774, 0.007541828, 0.68884856	 0.67555314, 0.0015830579, -0.016475152, -0.7371256
