sep=,
DeviceTag:,Xsens_5,,,,,,,,,,,,,,,,,
FirmwareVersion:,2.2.1,,,,,,,,,,,,,,,,,
AppVersion:,2023.0.0,,,,,,,,,,,,,,,,,
StartTime:,2023-06-20 14:10:10.000 +0200,,,,,,,,,,,,,,,,,
© Movella Technologies B. V. 2005-2023,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Status,
2336, 755278870, 0.68914837, 0.10889256, 0.063031025, -0.71361345, -2.559361219406128, 0.4559071660041809, 9.566017150878906, -3.161781072616577, -13.361006736755371, -0.0017608741763979197, 0, 
2337, 755295537, 0.68917245, 0.107260935, 0.062495768, -0.71388423, -2.375347137451172, 0.5540351271629333, 9.619939804077148, -3.9919018745422363, -11.492508888244629, -0.9806532859802246, 0, 
2338, 755312204, 0.6885463, 0.10600021, 0.0630051, -0.7146317, -2.276860237121582, 0.5462576150894165, 9.60998821258545, -6.676458358764648, -4.794820785522461, -7.0412092208862305, 0, 
2339, 755328871, 0.68730974, 0.105074026, 0.064131856, -0.71585745, -2.486874580383301, 0.5527815818786621, 9.853089332580566, -7.475244045257568, -0.31150829792022705, -12.609084129333496, 0, 
2340, 755345538, 0.6862923, 0.10411665, 0.06451169, -0.7169386, -2.446692705154419, 0.509701669216156, 9.772061347961426, -4.167770862579346, -3.986893653869629, -10.321686744689941, 0, 
2341, 755362205, 0.68549186, 0.10298349, 0.064422235, -0.71787554, -2.417958974838257, 0.38451045751571655, 9.58670711517334, -2.903822183609009, -7.061879634857178, -8.314353942871094, 0, 
2342, 755378872, 0.68467975, 0.10193183, 0.064533114, -0.7187901, -2.482419490814209, 0.3879568874835968, 9.612663269042969, -3.5094213485717773, -5.693519592285156, -8.371943473815918, 0, 
2343, 755395539, 0.6838381, 0.10077872, 0.064680964, -0.71974003, -2.4772543907165527, 0.36664533615112305, 9.694323539733887, -4.133897304534912, -6.0332207679748535, -8.754417419433594, 0, 
2344, 755412206, 0.6827235, 0.09976879, 0.065150626, -0.7208954, -2.1747968196868896, 0.46158814430236816, 9.674220085144043, -4.771821022033691, -3.8330256938934326, -11.2307710647583, 0, 
2345, 755428873, 0.6819368, 0.09859428, 0.06516978, -0.7217994, -2.198551654815674, 0.5141328573226929, 9.654964447021484, -3.6496639251708984, -6.7374043464660645, -8.190003395080566, 0, 
2346, 755445540, 0.68110174, 0.097187914, 0.06445587, -0.7228421, -2.3394997119903564, 0.4393388032913208, 9.611285209655762, -1.0036792755126953, -11.397486686706543, -8.687814712524414, 0, 
2347, 755462207, 0.6798833, 0.09524852, 0.06299066, -0.72437465, -2.3386831283569336, 0.3972335755825043, 9.468941688537598, 0.707423985004425, -17.72275733947754, -12.620865821838379, 0, 
2348, 755478874, 0.67866474, 0.093170166, 0.061714567, -0.72589594, -2.024563789367676, 0.2806397080421448, 9.44441032409668, -0.8895752429962158, -17.523012161254883, -12.753024101257324, 0, 
2349, 755495541, 0.6783924, 0.091507755, 0.06100389, -0.7264218, -1.7878741025924683, 0.3652244508266449, 9.529973030090332, -2.7991175651550293, -12.572956085205078, -3.5713918209075928, 0, 
2350, 755512208, 0.6786056, 0.09003424, 0.059954103, -0.7264943, -1.9301578998565674, 0.5925984382629395, 9.8640718460083, -0.7191217541694641, -13.128007888793945, 1.2592747211456299, 0, 
2351, 755528875, 0.6787085, 0.088559195, 0.057975896, -0.72674, -1.977533221244812, 0.4830615222454071, 9.786639213562012, 4.049654006958008, -17.529640197753906, 0.47598686814308167, 0, 
2352, 755545542, 0.67881083, 0.08696082, 0.055547662, -0.7270271, -1.8995457887649536, 0.4235643148422241, 9.718260765075684, 5.739481449127197, -20.26986312866211, 0.5047118067741394, 0, 
2353, 755562209, 0.6787502, 0.08565583, 0.0537207, -0.7273757, -2.037501096725464, 0.27914339303970337, 9.690059661865234, 4.224204063415527, -15.97152328491211, -0.8449573516845703, 0, 
2354, 755578876, 0.67886645, 0.08442107, 0.05237668, -0.7275096, -2.0828824043273926, 0.22635473310947418, 9.742445945739746, 1.953187346458435, -13.306133270263672, 0.7834033966064453, 0, 
2355, 755595543, 0.67893183, 0.08338617, 0.05151241, -0.72762966, -1.9893170595169067, 0.3417245149612427, 9.804716110229492, 0.5117546916007996, -10.040674209594727, 0.38753312826156616, 0, 
2356, 755612210, 0.67910004, 0.08231151, 0.050672904, -0.7276541, -1.7618677616119385, 0.4174851179122925, 9.730538368225098, 0.10891804099082947, -10.105948448181152, 1.3190288543701172, 0, 
2357, 755628877, 0.6789471, 0.08135986, 0.0503486, -0.72792625, -1.6888597011566162, 0.3759387731552124, 9.645407676696777, -1.6257984638214111, -7.112679958343506, -1.6936339139938354, 0, 
2358, 755645544, 0.67927665, 0.08011915, 0.049689237, -0.7278017, -1.7986788749694824, 0.31900325417518616, 9.623437881469727, -1.7058769464492798, -10.06852912902832, 2.6617367267608643, 0, 
2359, 755662211, 0.6798618, 0.07859393, 0.04903025, -0.7274662, -1.792872667312622, 0.22896507382392883, 9.55980396270752, -3.2489407062530518, -11.462182998657227, 4.828022003173828, 0, 
2360, 755678878, 0.68043524, 0.077029675, 0.048918035, -0.72710496, -1.8014343976974487, 0.20661866664886475, 9.631903648376465, -6.168007850646973, -9.082786560058594, 4.580679416656494, 0, 
2361, 755695545, 0.6807656, 0.07548918, 0.04944416, -0.7269215, -1.7076932191848755, 0.21684449911117554, 9.637545585632324, -9.060195922851562, -5.990909576416016, 2.2043323516845703, 0, 
2362, 755712212, 0.68081194, 0.073950425, 0.0502361, -0.7269821, -1.68592369556427, 0.3444554805755615, 9.753779411315918, -10.148735046386719, -4.767965793609619, -0.4955354630947113, 0, 
2363, 755728879, 0.680914, 0.072235174, 0.05068717, -0.72702754, -1.6825982332229614, 0.28558170795440674, 9.685824394226074, -9.305822372436523, -7.256843090057373, -0.03243209794163704, 0, 
2364, 755745546, 0.681015, 0.07042367, 0.051127236, -0.7270799, -1.7160780429840088, 0.2435067892074585, 9.709624290466309, -9.698400497436523, -7.793262958526611, -0.09944776445627213, 0, 
2365, 755762213, 0.68137187, 0.068582624, 0.0515172, -0.7268939, -1.8193013668060303, 0.14449404180049896, 9.742742538452148, -9.818538665771484, -8.145824432373047, 2.4584622383117676, 0, 
2366, 755778880, 0.68160784, 0.06684173, 0.052315824, -0.7267779, -1.724584698677063, 0.062095969915390015, 9.717706680297852, -11.313051223754883, -5.72204065322876, 1.3837268352508545, 0, 
2367, 755795547, 0.6816828, 0.06505839, 0.05368063, -0.7267698, -1.6616531610488892, 0.2293529212474823, 9.969073295593262, -14.230714797973633, -3.2729787826538086, -0.17888563871383667, 0, 
2368, 755812214, 0.6820376, 0.06276, 0.05455921, -0.72657365, -1.8899697065353394, 0.21201732754707336, 10.50117301940918, -14.41366958618164, -8.144416809082031, 2.146090269088745, 0, 
2369, 755828881, 0.68259525, 0.059152264, 0.053238, -0.7264507, -1.901015043258667, 0.040862321853637695, 10.164441108703613, -9.625771522521973, -25.11007308959961, 3.2877702713012695, 0, 
2370, 755845548, 0.6829045, 0.05731393, 0.05230322, -0.7263753, -1.4890637397766113, -0.11887415498495102, 9.859196662902832, -3.097480535507202, -14.388707160949707, 2.0982065200805664, 0, 
2371, 755862215, 0.683887, 0.05609801, 0.05143717, -0.72560734, -1.5533698797225952, -0.031055722385644913, 9.77399730682373, -1.0328454971313477, -10.927934646606445, 8.90749454498291, 0, 
2372, 755878882, 0.6850542, 0.054835077, 0.050415624, -0.724674, -1.48601496219635, 0.0024295258335769176, 9.734929084777832, -0.6079756617546082, -11.893916130065918, 10.650296211242676, 0, 
2373, 755895549, 0.68617344, 0.052892428, 0.048726343, -0.7238746, -1.4379510879516602, 0.0013038992183282971, 9.641730308532715, -0.4184160530567169, -18.46023178100586, 9.796513557434082, 0, 
2374, 755912216, 0.68719995, 0.050309636, 0.046333253, -0.7232416, -1.3955271244049072, 0.040761612355709076, 9.717381477355957, 0.15452179312705994, -24.99591064453125, 8.592364311218262, 0, 
2375, 755928883, 0.6879779, 0.04778619, 0.043691743, -0.7228375, -1.3475673198699951, 0.03579629212617874, 9.810037612915039, 1.82926344871521, -25.874786376953125, 6.379383563995361, 0, 
2376, 755945550, 0.6887297, 0.045468263, 0.04072236, -0.7224444, -1.2491883039474487, 0.01221693679690361, 9.77974796295166, 4.442226886749268, -26.400096893310547, 6.366053104400635, 0, 
2377, 755962217, 0.689575, 0.042981856, 0.037772454, -0.7219504, -1.166268229484558, 0.03287387639284134, 9.803009033203125, 3.4904441833496094, -27.139577865600586, 7.256200313568115, 0, 
2378, 755978884, 0.69049585, 0.04058582, 0.03479125, -0.7213585, -1.0920668840408325, 0.12194722890853882, 9.873117446899414, 4.026416778564453, -26.829904556274414, 8.128787994384766, 0, 
2379, 755995551, 0.6915659, 0.038074017, 0.032110605, -0.72059435, -1.0029833316802979, 0.028751300647854805, 9.904065132141113, 1.9038738012313843, -25.964487075805664, 9.573040008544922, 0, 
2380, 756012218, 0.6923445, 0.036151983, 0.030216565, -0.7200273, -0.9525864124298096, 0.10837092250585556, 9.980148315429688, 0.9301648139953613, -19.2899169921875, 7.116779804229736, 0, 
2381, 756028885, 0.69290054, 0.034486428, 0.028786832, -0.71963245, -0.8880197405815125, 0.05725746601819992, 9.856831550598145, -0.0566873624920845, -15.806758880615234, 5.1331610679626465, 0, 
2382, 756045552, 0.69330394, 0.03297562, 0.027760226, -0.7193551, -0.8620259761810303, 0.15163041651248932, 9.912147521972656, -1.2540690898895264, -13.118583679199219, 3.7529284954071045, 0, 
2383, 756062219, 0.6931811, 0.031946443, 0.026165262, -0.71957964, -0.9617932438850403, 0.06881865859031677, 9.706875801086426, 4.067376613616943, -13.458248138427734, -1.0213263034820557, 0, 
2384, 756078886, 0.69309235, 0.029931894, 0.024195561, -0.71982074, -0.7888590693473816, 0.06251538544893265, 9.776233673095703, 1.2208950519561768, -20.130197525024414, -1.026757001876831, 0, 
2385, 756095553, 0.6926165, 0.02741788, 0.022077108, -0.7204466, -0.6520575881004333, 0.0794244110584259, 9.873174667358398, -0.2798513174057007, -23.324811935424805, -4.82835578918457, 0, 
2386, 756112220, 0.6920434, 0.024819197, 0.019569587, -0.72116363, -0.6994993686676025, 0.10238160192966461, 9.823634147644043, 1.2769240140914917, -25.599729537963867, -5.683657169342041, 0, 
2387, 756128887, 0.69168866, 0.022046898, 0.017041743, -0.7216581, -0.5039788484573364, -0.029435792937874794, 9.893808364868164, 0.4842221140861511, -26.548816680908203, -3.5616791248321533, 0, 
2388, 756145554, 0.69151527, 0.020342268, 0.013809334, -0.72194326, -0.5599915981292725, 0.07462046295404434, 10.03831958770752, 9.004960060119629, -24.59121322631836, -1.4344745874404907, 0, 
2389, 756162221, 0.6912434, 0.019238992, 0.011387207, -0.72227615, -0.37749582529067993, 0.12529626488685608, 10.030268669128418, 7.860982418060303, -17.751794815063477, -2.2066843509674072, 0, 
2390, 756178888, 0.69119745, 0.018211497, 0.010049396, -0.7223666, -0.3951505720615387, 0.06676050275564194, 9.934028625488281, 2.787200689315796, -12.206768035888672, -0.07106886804103851, 0, 
2391, 756195555, 0.6911006, 0.017459124, 0.009238091, -0.7224887, -0.36364784836769104, 0.13966801762580872, 9.960747718811035, 1.4889817237854004, -8.339335441589355, -0.5203412771224976, 0, 
2392, 756212222, 0.69095874, 0.0169318, 0.008716603, -0.72264344, -0.3496440351009369, 0.09343261271715164, 9.878206253051758, 1.1255630254745483, -5.845170974731445, -0.9190157055854797, 0, 
2393, 756228889, 0.6909464, 0.016310625, 0.0077974545, -0.72268, -0.2916812002658844, 0.09206481277942657, 9.842758178710938, 2.633075714111328, -8.194855690002441, 0.32608819007873535, 0, 
2394, 756245556, 0.6910299, 0.015539706, 0.006228025, -0.7226325, -0.27089232206344604, 0.09953219443559647, 9.83275318145752, 5.137986660003662, -12.023754119873047, 1.2661516666412354, 0, 
2395, 756262223, 0.6912839, 0.0147290565, 0.0035883456, -0.7224245, -0.16695484519004822, 0.1792456954717636, 9.810182571411133, 10.241610527038574, -17.295366287231445, 2.988507032394409, 0, 
2396, 756278890, 0.69181895, 0.012873519, 8.951477E-4, -0.72195584, 0.07535858452320099, 0.25537627935409546, 10.025911331176758, 5.506191253662109, -22.720462799072266, 5.60407018661499, 0, 
2397, 756295557, 0.692675, 0.009290741, -0.0014693089, -0.7211886, -0.3784497082233429, -0.004293229430913925, 9.746036529541016, -4.371340751647949, -29.70513916015625, 8.576634407043457, 0, 
2398, 756312224, 0.6935825, 0.0070017916, -0.0041934336, -0.72033113, -0.26269248127937317, 0.14568226039409637, 10.060054779052734, 3.5710597038269043, -24.996065139770508, 9.271909713745117, 0, 
2399, 756328891, 0.6942847, 0.0050712433, -0.005791811, -0.7196593, -0.031189577654004097, 0.07139188051223755, 9.933735847473145, -0.2901986539363861, -17.8696231842041, 7.3048787117004395, 0, 
2400, 756345558, 0.69499695, 0.0036264535, -0.0069408845, -0.7189701, -0.07073479890823364, 0.23346403241157532, 9.964224815368652, -0.19397151470184326, -13.318914413452148, 7.403202056884766, 0, 
2401, 756362225, 0.6951234, 0.00257599, -0.0065927748, -0.71885586, -0.005512170027941465, 0.14720304310321808, 10.015290260314941, -5.723843097686768, -4.258963108062744, 1.702911615371704, 0, 
2402, 756378892, 0.69510376, 0.0020330804, -0.006381481, -0.7188783, 0.028165537863969803, 0.14522096514701843, 9.863426208496094, -2.625640869140625, -2.413644552230835, 0.30799269676208496, 0, 
2403, 756395559, 0.69479203, 0.0018737077, -0.0064952113, -0.719179, 0.02550876885652542, 0.13620878756046295, 9.897408485412598, 0.8059931993484497, -2.0879409313201904, -2.477522611618042, 0, 
2404, 756412226, 0.6943018, 0.0015454167, -0.006779555, -0.71965045, 0.050047796219587326, 0.11391203850507736, 9.940240859985352, 0.8376889824867249, -3.7478489875793457, -4.166590690612793, 0, 
2405, 756428893, 0.6936221, 0.0012173466, -0.007279482, -0.72030133, 0.03230607137084007, 0.10938485711812973, 9.891486167907715, 1.8982021808624268, -4.788115501403809, -5.958744049072266, 0, 
2406, 756445560, 0.6928049, 9.962552E-4, -0.008313262, -0.7210766, 0.12346690893173218, 0.12798947095870972, 9.943188667297363, 5.047297477722168, -6.810802936553955, -7.23300313949585, 0, 
2407, 756462227, 0.6920016, 8.8057853E-4, -0.008429215, -0.72184634, 0.059874244034290314, 0.11904754489660263, 9.910872459411621, 0.9991005659103394, -1.9162981510162354, -7.150485038757324, 0, 
2408, 756478894, 0.69098294, 5.9785414E-4, -0.008675937, -0.7228189, 0.06884276121854782, 0.09139441698789597, 9.934469223022461, 0.8432599902153015, -3.38030743598938, -9.173479080200195, 0, 
2409, 756495561, 0.6898332, 4.3857977E-4, -0.008898287, -0.7239137, 0.09975957870483398, 0.08924450725317001, 9.897575378417969, 1.3020988702774048, -2.6603469848632812, -10.412456512451172, 0, 
2410, 756512228, 0.68862396, 2.712463E-4, -0.009364131, -0.7250581, 0.1626920849084854, 0.09423127770423889, 9.91091537475586, 2.472715377807617, -3.8588435649871826, -10.943076133728027, 0, 
2411, 756528895, 0.68732786, 2.6945057E-4, -0.009403754, -0.72628653, 0.07408352196216583, 0.06939153373241425, 9.878457069396973, 1.1272026300430298, -1.021223783493042, -11.786643028259277, 0, 
2412, 756545562, 0.68590087, 3.4004851E-4, -0.009350457, -0.7276349, 0.18130168318748474, 0.1939132958650589, 9.911553382873535, 0.9969236254692078, -0.2297908514738083, -13.011520385742188, 0, 
2413, 756562229, 0.68521374, 3.7071458E-4, -0.009304167, -0.7282828, 0.18228031694889069, 0.1984633505344391, 9.916932106018066, 0.8877490162849426, -0.41322892904281616, -6.0030598640441895, 0, 
2414, 756578896, 0.68465817, 4.9093785E-4, -0.0090156915, -0.7288085, 0.12584784626960754, 0.11348860710859299, 9.86129093170166, 0.10332164168357849, 1.1852405071258545, -4.776032447814941, 0, 
2415, 756595563, 0.6842529, 6.2344904E-4, -0.008783121, -0.72919166, 0.1790081113576889, 0.20830248296260834, 9.920425415039062, 0.45087310671806335, 0.9932604432106018, -3.3522605895996094, 0, 
2416, 756612230, 0.68426216, 0.0010260865, -0.008286695, -0.7291884, 0.10508108139038086, 0.13670207560062408, 9.910247802734375, 0.41903653740882874, 3.6160519123077393, 0.526878833770752, 0, 
2417, 756628897, 0.6842365, 0.0010384703, -0.00826556, -0.7292127, 0.07157917320728302, 0.11142943054437637, 9.90186595916748, 0.9656628370285034, -0.578955888748169, 0.24706010520458221, 0, 
2418, 756645564, 0.684231, 0.0010532199, -0.008251699, -0.72921795, 0.09825335443019867, 0.12412040680646896, 9.92294979095459, 1.0130975246429443, -0.600368082523346, 0.43813085556030273, 0, 
2419, 756662231, 0.684233, 0.0010540886, -0.008250282, -0.72921604, 0.09121128916740417, 0.11793138086795807, 9.920675277709961, 1.0114070177078247, -0.7275607585906982, 0.5103970170021057, 0, 
2420, 756678898, 0.6842321, 0.0010569867, -0.008257946, -0.7292168, 0.08001566678285599, 0.13722099363803864, 9.908263206481934, 1.066628098487854, -0.7607420682907104, 0.48259443044662476, 0, 
2421, 756695565, 0.68422705, 0.0010639431, -0.008264494, -0.72922146, 0.09300509840250015, 0.1388683319091797, 9.920644760131836, 1.0789541006088257, -0.7354558706283569, 0.4439769685268402, 0, 
2422, 756712232, 0.6842292, 0.0010737149, -0.008259371, -0.72921956, 0.09545356780290604, 0.12067440897226334, 9.912480354309082, 1.0342023372650146, -0.6659237742424011, 0.510025680065155, 0, 
2423, 756728899, 0.6842234, 0.001078074, -0.008257207, -0.72922504, 0.09431857615709305, 0.12613354623317719, 9.917994499206543, 1.023765206336975, -0.707365095615387, 0.4365940988063812, 0, 
2424, 756745566, 0.68421644, 0.0010711608, -0.008254834, -0.7292316, 0.09143330156803131, 0.12424130737781525, 9.911822319030762, 0.9698505997657776, -0.7627654671669006, 0.4251324236392975, 0, 
2425, 756762233, 0.6842215, 0.0010772917, -0.0082528815, -0.7292269, 0.09973365068435669, 0.12757021188735962, 9.9038724899292, 1.032947301864624, -0.6991817951202393, 0.5382764935493469, 0, 
2426, 756778900, 0.68422174, 0.0010769548, -0.008246782, -0.72922665, 0.09047599881887436, 0.13031794130802155, 9.896329879760742, 0.9825672507286072, -0.711860179901123, 0.49332621693611145, 0, 
2427, 756795567, 0.6842284, 0.0010835837, -0.0082448255, -0.72922045, 0.09450909495353699, 0.1214044913649559, 9.907772064208984, 1.0354574918746948, -0.6960315704345703, 0.5536825656890869, 0, 
2428, 756812234, 0.68422866, 0.0010908184, -0.008236946, -0.72922033, 0.0857144370675087, 0.13002151250839233, 9.897027015686035, 1.0084744691848755, -0.6661800146102905, 0.49213525652885437, 0, 
2429, 756828901, 0.6842292, 0.0010946095, -0.008242578, -0.7292196, 0.10492131114006042, 0.1248338595032692, 9.91264820098877, 1.0604426860809326, -0.7462708353996277, 0.4967198967933655, 0, 
2430, 756845568, 0.6842256, 0.0010986741, -0.008244935, -0.72922295, 0.09537042677402496, 0.12162504345178604, 9.921475410461426, 1.0452029705047607, -0.7303268909454346, 0.45687931776046753, 0, 
2431, 756862235, 0.6842262, 0.0011014628, -0.008247133, -0.72922236, 0.0826803594827652, 0.11763760447502136, 9.905694961547852, 1.037954568862915, -0.7355263233184814, 0.49719375371932983, 0, 
2432, 756878902, 0.684225, 0.0010968107, -0.008253673, -0.72922343, 0.08123283088207245, 0.13077595829963684, 9.914091110229492, 1.0250074863433838, -0.7941153645515442, 0.4804174304008484, 0, 
2433, 756895569, 0.68422264, 0.0010979625, -0.008253957, -0.7292257, 0.08691767603158951, 0.12381318211555481, 9.90986442565918, 1.0209221839904785, -0.7350268363952637, 0.4685843288898468, 0, 
2434, 756912236, 0.684223, 0.0010937393, -0.008255559, -0.72922534, 0.07920514047145844, 0.1293477714061737, 9.90129566192627, 1.002570629119873, -0.7678495645523071, 0.4946708679199219, 0, 
2435, 756928903, 0.6842242, 0.0010856921, -0.008261128, -0.72922415, 0.07922809571027756, 0.12653113901615143, 9.912785530090332, 1.004760503768921, -0.8056282997131348, 0.5029950141906738, 0, 
2436, 756945570, 0.68422455, 0.0010875381, -0.008255136, -0.7292239, 0.08351711183786392, 0.12883585691452026, 9.910521507263184, 0.9928249716758728, -0.7019864916801453, 0.49423542618751526, 0, 
2437, 756962237, 0.6842262, 0.0010896496, -0.008252497, -0.7292224, 0.09259499609470367, 0.12469787895679474, 9.907910346984863, 1.0112533569335938, -0.7165985107421875, 0.5063886642456055, 0, 
2438, 756978904, 0.68422675, 0.0010862363, -0.008253257, -0.72922194, 0.10906989127397537, 0.1269129365682602, 9.898093223571777, 1.0020904541015625, -0.7601465582847595, 0.4962908923625946, 0, 
2439, 756995571, 0.6842267, 0.0010887802, -0.00824982, -0.72922194, 0.07716231048107147, 0.13075871765613556, 9.934906959533691, 1.0088074207305908, -0.7105026841163635, 0.4900478422641754, 0, 
2440, 757012238, 0.68422806, 0.0010894672, -0.008260939, -0.72922057, 0.08692678064107895, 0.13143132627010345, 9.922666549682617, 1.0732872486114502, -0.7885445356369019, 0.5043268203735352, 0, 
2441, 757028905, 0.6842296, 0.0010936138, -0.008264837, -0.729219, 0.1023879423737526, 0.13947048783302307, 9.908147811889648, 1.0531941652297974, -0.7370374798774719, 0.5068368315696716, 0, 
2442, 757045572, 0.68422586, 0.0011007184, -0.008256926, -0.72922266, 0.08602656424045563, 0.12357280403375626, 9.885273933410645, 1.0085128545761108, -0.6668074727058411, 0.45426687598228455, 0, 
2443, 757062239, 0.6842259, 0.0011009752, -0.008246391, -0.7292227, 0.0926327183842659, 0.12350229918956757, 9.913827896118164, 0.962557315826416, -0.6890328526496887, 0.49042555689811707, 0, 
2444, 757078906, 0.6842178, 0.0011010993, -0.008246607, -0.7292303, 0.08834782242774963, 0.13817907869815826, 9.926848411560059, 1.0154026746749878, -0.7406873106956482, 0.41511785984039307, 0, 
2445, 757095573, 0.6842135, 0.0011148113, -0.0082367, -0.72923446, 0.0938282161951065, 0.12905515730381012, 9.904375076293945, 1.0288621187210083, -0.6249050498008728, 0.44947731494903564, 0, 
2446, 757112240, 0.684219, 0.0011153844, -0.008232494, -0.7292294, 0.09699129313230515, 0.12637510895729065, 9.911758422851562, 0.9960139393806458, -0.7162016034126282, 0.5422081351280212, 0, 
2447, 757128907, 0.68422, 0.0011188127, -0.008231031, -0.7292285, 0.08504895865917206, 0.13392893970012665, 9.921661376953125, 1.0235731601715088, -0.7159581780433655, 0.5004721879959106, 0, 
2448, 757145574, 0.68422276, 0.0011183529, -0.008236704, -0.7292257, 0.09669525921344757, 0.14695101976394653, 9.894287109375, 1.040893793106079, -0.7683809995651245, 0.5182666182518005, 0, 
2449, 757162241, 0.6842198, 0.0011258686, -0.008235181, -0.7292285, 0.09687887132167816, 0.13075219094753265, 9.919339179992676, 1.0411945581436157, -0.6955960988998413, 0.46228358149528503, 0, 
2450, 757178908, 0.68421966, 0.0011249529, -0.008237701, -0.7292286, 0.08613624423742294, 0.1195107251405716, 9.909281730651855, 1.0228945016860962, -0.7560421228408813, 0.48967644572257996, 0, 
2451, 757195575, 0.68422407, 0.0011260135, -0.00824247, -0.7292244, 0.07808995246887207, 0.1256401240825653, 9.912035942077637, 1.04314124584198, -0.7571946382522583, 0.5332564115524292, 0, 
2452, 757212242, 0.6842204, 0.0011255002, -0.008241792, -0.72922784, 0.09133989363908768, 0.12838242948055267, 9.918824195861816, 1.0085383653640747, -0.7394194602966309, 0.4565463364124298, 0, 
2453, 757228909, 0.68421763, 0.0011235344, -0.0082437005, -0.7292304, 0.08891857415437698, 0.12208306789398193, 9.894811630249023, 1.0142756700515747, -0.7582319378852844, 0.46551084518432617, 0, 
2454, 757245576, 0.6842119, 0.0011101039, -0.008244112, -0.7292359, 0.07287316769361496, 0.13299749791622162, 9.91918659210205, 0.9529718160629272, -0.8101361393928528, 0.4366581439971924, 0, 
2455, 757262243, 0.6842049, 0.0011024843, -0.0082419235, -0.7292425, 0.09943845868110657, 0.13035470247268677, 9.916959762573242, 0.9676734805107117, -0.7685410976409912, 0.4251196086406708, 0, 
2456, 757278910, 0.6842094, 0.0011005055, -0.008237602, -0.7292383, 0.09358413517475128, 0.13232573866844177, 9.920661926269531, 0.9832971096038818, -0.7289822101593018, 0.5344729423522949, 0, 
2457, 757295577, 0.6842057, 0.0011050963, -0.008244067, -0.72924167, 0.10007231682538986, 0.1338043510913849, 9.934802055358887, 1.0685746669769287, -0.7477819919586182, 0.45649516582489014, 0, 
2458, 757312244, 0.6842102, 0.0011066648, -0.008246416, -0.7292375, 0.07730840891599655, 0.1140265092253685, 9.907312393188477, 1.0331459045410156, -0.7433317303657532, 0.5330706834793091, 0, 
2459, 757328911, 0.6842135, 0.0011152485, -0.008246733, -0.7292344, 0.09064750373363495, 0.12408820539712906, 9.913832664489746, 1.0565365552902222, -0.6983622312545776, 0.5224222540855408, 0, 
2460, 757345578, 0.68421364, 0.0011147961, -0.0082500065, -0.72923416, 0.08514433354139328, 0.1310519576072693, 9.919818878173828, 1.0291117429733276, -0.7577773332595825, 0.4926026463508606, 0, 
2461, 757362245, 0.6842203, 0.0011202733, -0.008254154, -0.72922784, 0.09520958364009857, 0.12221167981624603, 9.908154487609863, 1.060775637626648, -0.7315563559532166, 0.5540923476219177, 0, 
2462, 757378912, 0.6842165, 0.0011277042, -0.008258762, -0.72923136, 0.08936039358377457, 0.13314920663833618, 9.907602310180664, 1.0723397731781006, -0.7251788377761841, 0.45550909638404846, 0, 
2463, 757395579, 0.6842224, 0.0011362464, -0.008256249, -0.7292258, 0.08586786687374115, 0.13146275281906128, 9.900333404541016, 1.042244791984558, -0.685094952583313, 0.546293318271637, 0, 
2464, 757412246, 0.68421805, 0.001133811, -0.008268924, -0.7292298, 0.08727142214775085, 0.13587363064289093, 9.912484169006348, 1.066769003868103, -0.8118393421173096, 0.4504120945930481, 0, 
2465, 757428913, 0.6842135, 0.0011361358, -0.008275296, -0.729234, 0.08145375549793243, 0.12812449038028717, 9.916247367858887, 1.0565109252929688, -0.759294867515564, 0.44800448417663574, 0, 
2466, 757445580, 0.6842096, 0.001132177, -0.008267822, -0.72923774, 0.07951754331588745, 0.1257285177707672, 9.902828216552734, 0.9585297703742981, -0.7255373597145081, 0.45486879348754883, 0, 
2467, 757462247, 0.6842076, 0.0011218203, -0.008262752, -0.7292396, 0.09017305076122284, 0.11775694787502289, 9.904266357421875, 0.9401525855064392, -0.7682081460952759, 0.472541481256485, 0, 
2468, 757478914, 0.68420213, 0.0011073755, -0.008262466, -0.72924477, 0.09574639797210693, 0.1381705105304718, 9.91320514678955, 0.9449548721313477, -0.8119930624961853, 0.4399493634700775, 0, 
2469, 757495581, 0.68420434, 0.0011078161, -0.008271006, -0.7292426, 0.09937483817338943, 0.13768485188484192, 9.899125099182129, 1.0593093633651733, -0.7788181900978088, 0.5127726793289185, 0, 
2470, 757512248, 0.68420833, 0.0011057358, -0.008274848, -0.7292388, 0.09321281313896179, 0.13675634562969208, 9.916747093200684, 1.0236307382583618, -0.7685218453407288, 0.5296642780303955, 0, 
2471, 757528915, 0.6842017, 0.0010998042, -0.008279714, -0.72924495, 0.0877533033490181, 0.1285911202430725, 9.904327392578125, 1.0105361938476562, -0.7932572960853577, 0.42914077639579773, 0, 
2472, 757545582, 0.684203, 0.0010992198, -0.008283525, -0.7292438, 0.08116845786571503, 0.12777815759181976, 9.898419380187988, 1.0310391187667847, -0.7617409229278564, 0.5030974745750427, 0, 
2473, 757562249, 0.68419456, 0.0010833798, -0.008282453, -0.7292518, 0.1042189747095108, 0.1284959614276886, 9.924919128417969, 0.934415340423584, -0.8148617148399353, 0.41204434633255005, 0, 
